21335	chr3	102723017	102725473	0
21572	chr1	36064461	36065735	0
21600	chr4	128807442	128808652	0
21603	chr6	8485311	8486241	0
21647	chr11	32646547	32648459	0
21673	chr4	133742124	133744022	0
21742	chr2	29636749	29638657	0
21744	chr2	58130076	58131674	0
21798	chr13	119597401	119597901	0
22179	chr12	16169861	16171039	0
22470	chr6	136734999	136736297	0
22489	chr17	71490632	71491574	0
22506	chr11	43376861	43378017	0
22541	chr15	82888639	82890011	0
22660	chr9	114487155	114488447	0
22666	chr13	109926189	109926941	0
22677	chr1	127829639	127830389	0
22704	chr16	95284337	95285249	0
22711	chr1	161783125	161784755	0
22785	chr11	11702855	11703979	0
22787	chr12	116466139	116467325	0
22808	chr6	38846920	38847690	0
22836	chr3	131329941	131330853	0
22852	chr11	46347906	46348942	0
22865	chr2	6713713	6714499	0
22880	chr9	20764478	20765370	0
22927	chr12	107145024	107145820	0
22963	chr9	114787645	114788661	0
22967	chr10	96398284	96399202	0
22975	chr14	31761420	31762728	0
22985	chr2	68430469	68431517	0
22995	chr8	106901517	106902621	0
23007	chr18	39011041	39012001	0
23021	chr4	85005559	85006059	0
23072	chr2	132040304	132041084	0
23082	chr7	58686161	58687001	0
23149	chr16	32706588	32707528	0
23151	chr19	4080539	4081177	0
23192	chr19	36704291	36706183	0
23206	chr7	78864482	78866002	0
23244	chr3	68782434	68783362	0
23253	chr6	143176805	143177751	0
23261	chr8	128480378	128481152	0
23334	chr15	52899995	52900873	0
23341	chr2	174326247	174326873	0
23351	chr6	134246693	134247475	0
23359	chr10	39430935	39431699	0
23371	chr17	35302075	35302701	0
23395	chr8	120715428	120716222	0
23398	chr9	72169335	72170087	0
23422	chr15	36395186	36395686	0
23434	chr3	142493753	142494379	0
23444	chr6	97530743	97531561	0
23459	chr12	34432130	34432958	0
23484	chr4	88014632	88015262	0
23500	chr9	62373527	62374353	0
23529	chr17	80773427	80773927	0
23542	chr3	115674766	115675392	0
23563	chr15	66974127	66974783	0
23567	chr17	73086946	73087446	0
23604	chr8	71628807	71629433	0
23612	chr12	25239229	25240139	0
23617	chr13	37793150	37793986	0
23620	chr14	70279162	70279910	0
23621	chr14	78300929	78301857	0
23622	chr15	27826123	27826909	0
23631	chr18	56716138	56716638	0
23646	chr2	170508642	170509268	0
23656	chr6	119918387	119918887	0
23668	chr9	35546529	35547029	0
23669	chr9	44716910	44717540	0
23672	chr9	72030631	72031291	0
23673	chr9	75245821	75246451	0
23692	chr12	99741163	99741977	0
23698	chr15	50667220	50668178	0
23713	chr2	120660490	120661432	0
23734	chr6	134174538	134175268	0
23756	chr13	85458537	85459419	0
23781	chr3	27280451	27280951	0
23791	chr6	128802921	128803421	0
23807	chr9	65010863	65011581	0
23836	chr19	32726514	32727186	0
23839	chr1	13311521	13312355	0
23841	chr1	94091230	94091856	0
23843	chr2	32172743	32174261	0
23849	chr5	64095011	64095863	0
23850	chr5	148379526	148380026	0
23852	chr6	115989798	115990672	0
23863	chr10	94848571	94849237	0
23867	chr11	112154655	112155569	0
23884	chr15	66877509	66878135	0
23891	chr19	32172571	32173071	0
23900	chr2	168552682	168553808	0
23903	chr4	32347669	32348169	0
23914	chr7	125617703	125618613	0
23919	chr8	81736077	81736577	0
23940	chr12	99328139	99328813	0
23944	chr13	85278955	85279751	0
23947	chr14	76580033	76580533	0
23950	chr15	28181893	28182591	0
23961	chr17	6793798	6794758	0
23962	chr17	27131219	27132063	0
23965	chr17	80096115	80096615	0
23967	chr18	38424868	38425502	0
23968	chr18	50042457	50043215	0
23969	chr18	70562639	70563267	0
23973	chrX	107266279	107267489	0
23979	chr4	32907157	32907845	0
24004	chr9	35108312	35108812	0
24010	chr10	93419060	93419686	0
24011	chr11	16559150	16559924	0
24017	chr13	44587778	44588544	0
24022	chr13	114842851	114843351	0
24034	chr15	80569588	80570392	0
24035	chr15	91644223	91644723	0
24036	chr16	52049184	52049946	0
24049	chr1	179645842	179646466	0
24060	chr6	29415603	29416103	0
24062	chr6	41224575	41225075	0
24065	chr7	67412946	67413446	0
24067	chr7	75497030	75497530	0
24077	chr11	32715439	32716069	0
24085	chr15	59481503	59482281	0
24086	chr15	60146067	60146971	0
24091	chr17	28487886	28488548	0
24097	chr19	36266380	36266880	0
24106	chr2	11616609	11617109	0
24132	chr8	34755312	34756142	0
24133	chr9	14876098	14876914	0
24136	chr9	55388212	55388712	0
24148	chr10	99385573	99386073	0
24152	chr11	32139686	32140310	0
24155	chr11	73085259	73085991	0
24157	chr11	98932800	98933300	0
24162	chr13	20099247	20100107	0
24169	chr16	92867202	92867702	0
24175	chr17	87298057	87298557	0
24180	chr19	18602829	18603455	0
24191	chr2	26669668	26670168	0
24193	chr2	90565779	90566531	0
24195	chr2	156426318	156427088	0
24197	chr2	164540942	164541568	0
24202	chr4	9135739	9136239	0
24206	chr5	3193818	3194460	0
24213	chr6	83392752	83393554	0
24214	chr6	99030075	99030849	0
24230	chr10	112926389	112926889	0
24234	chr11	62752423	62752923	0
24236	chr11	106663857	106664357	0
24251	chr16	36587711	36588211	0
24261	chr1	39571093	39571593	0
24267	chr1	138596205	138596705	0
24269	chr1	171789333	171789833	0
24270	chr1	177258792	177259292	0
24271	chr1	181168374	181169096	0
24275	chr2	173149063	173149563	0
24276	chr2	180099523	180100023	0
24288	chr6	86822183	86822683	0
24290	chr6	113330108	113330608	0
24291	chr6	120454851	120455777	0
24293	chr7	75775728	75776496	0
