batf_id	batf_tag_count	chr_name	chromosome_id	cjun_id	cjun_tag_count	end	ets_id	ets_tag_count	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	irf4_id	irf4_tag_count	junb_id	junb_tag_count	jund_id	jund_tag_count	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
0.0	0.0	chr17	18	0.0	0.0	28625357	0.0	0.0	23609	0.0	0.0	0.0	21170.0	23609.0	0.0	0.0	0.0	0.0	0.0	0.0	28624729	0.0	0.0	0.0	22.5	22.5
0.0	0.0	chr10	9	0.0	0.0	128756247	0.0	0.0	27602	0.0	0.0	0.0	25891.0	27602.0	0.0	0.0	0.0	0.0	0.0	0.0	128755747	0.0	0.0	0.0	15.0	15.0
31474.0	9.58	chr11	13	0.0	0.0	106353118	8019.0	9.93	17237	0.0	0.0	0.0	17237.0	19981.0	9416.0	39.7	0.0	0.0	35501.0	20.7	106351726	0.0	0.0	0.0	31.8	31.7
0.0	0.0	chr3	4	0.0	0.0	115679822	0.0	0.0	23197	0.0	0.0	0.0	23197.0	25325.0	0.0	0.0	0.0	0.0	0.0	0.0	115679322	0.0	0.0	0.0	18.5	18.4
0.0	0.0	chr3	4	0.0	0.0	126834604	0.0	0.0	23199	0.0	0.0	0.0	23199.0	25328.0	0.0	0.0	0.0	0.0	0.0	0.0	126833976	0.0	0.0	0.0	18.5	18.4
0.0	0.0	chr17	18	0.0	0.0	84852454	0.0	0.0	32062	0.0	0.0	0.0	32062.0	32110.0	0.0	0.0	0.0	0.0	0.0	0.0	84851954	0.0	0.0	0.0	9.24	9.18
0.0	0.0	chr10	9	0.0	0.0	60826174	0.0	0.0	31852	0.0	0.0	0.0	31852.0	31977.0	0.0	0.0	0.0	0.0	0.0	0.0	60825674	0.0	0.0	0.0	9.24	9.18
0.0	0.0	chr2	2	0.0	0.0	84633647	0.0	0.0	22098	0.0	0.0	0.0	22098.0	24441.0	0.0	0.0	0.0	0.0	0.0	0.0	84633147	0.0	0.0	0.0	20.2	20.0
0.0	0.0	chr12	15	0.0	0.0	33380270	0.0	0.0	22414	0.0	0.0	0.0	20027.0	22414.0	39849.0	11.5	0.0	0.0	25219.0	29.1	33379770	0.0	0.0	0.0	24.8	25.0
0.0	0.0	chr6	7	0.0	0.0	99249590	0.0	0.0	20435	0.0	0.0	0.0	20435.0	23003.0	0.0	0.0	0.0	0.0	0.0	0.0	99248698	0.0	0.0	0.0	23.7	23.4
0.0	0.0	chr12	15	13234.0	28.7	107909453	0.0	0.0	26355	0.0	0.0	0.0	26355.0	28177.0	17257.0	26.5	0.0	0.0	0.0	0.0	107908953	0.0	0.0	0.0	14.4	14.2
0.0	0.0	chr9	12	0.0	0.0	114776458	0.0	0.0	26287	0.0	0.0	0.0	26287.0	28109.0	0.0	0.0	0.0	0.0	0.0	0.0	114775958	0.0	0.0	0.0	14.4	14.2
0.0	0.0	chr3	4	0.0	0.0	130894847	0.0	0.0	25774	0.0	0.0	0.0	23938.0	25774.0	0.0	0.0	0.0	0.0	0.0	0.0	130894347	0.0	0.0	0.0	17.3	17.5
