batf_id	batf_tag_count	chr_name	chromosome_id	cjun_id	cjun_tag_count	end	ets_id	ets_tag_count	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	irf4_id	irf4_tag_count	junb_id	junb_tag_count	jund_id	jund_tag_count	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
0.0	0.0	chr8	10	0.0	0.0	121832973	0.0	0.0	24987	24987.0	0.0	0.0	22963.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121832473	19.1	0.0	0.0	19.1	0.0
0.0	0.0	chr2	2	0.0	0.0	166698501	0.0	0.0	18906	18906.0	0.0	0.0	15893.0	0.0	0.0	0.0	0.0	0.0	54616.0	11.0	166697697	35.2	0.0	0.0	35.2	0.0
0.0	0.0	chr2	2	0.0	0.0	167145561	0.0	0.0	32721	32721.0	0.0	0.0	31558.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167145061	9.26	0.0	0.0	9.24	0.0
0.0	0.0	chr9	12	0.0	0.0	110647831	0.0	0.0	32934	32934.0	0.0	0.0	31833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110647331	9.26	0.0	0.0	9.24	0.0
3932.0	63.9	chr10	9	0.0	0.0	67493846	0.0	0.0	20863	20863.0	0.0	0.0	18321.0	0.0	23236.0	20.7	5776.0	71.0	3504.0	85.6	67492616	29.0	0.0	0.0	28.9	0.0
0.0	0.0	chr17	18	12262.0	30.7	28194004	0.0	0.0	21123	21123.0	0.0	0.0	18595.0	0.0	0.0	0.0	10770.0	41.8	4940.0	74.8	28193376	28.4	0.0	0.0	28.3	0.0
0.0	0.0	chr8	10	0.0	0.0	95678807	0.0	0.0	32151	32151.0	0.0	0.0	30922.0	0.0	0.0	0.0	0.0	0.0	63580.0	8.07	95678307	9.88	0.0	0.0	9.82	0.0
0.0	0.0	chr7	8	0.0	0.0	114084240	0.0	0.0	32122	32122.0	0.0	0.0	30874.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114083740	9.88	0.0	0.0	9.82	0.0
0.0	0.0	chr16	17	0.0	0.0	50070292	0.0	0.0	32519	32519.0	0.0	0.0	31320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50069792	9.88	0.0	0.0	9.82	0.0
0.0	0.0	chr18	20	0.0	0.0	68140628	0.0	0.0	32591	32591.0	0.0	0.0	31404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68140128	9.88	0.0	0.0	9.82	0.0
