batf_id	batf_tag_count	chr_name	chromosome_id	cjun_id	cjun_tag_count	end	ets_id	ets_tag_count	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	irf4_id	irf4_tag_count	junb_id	junb_tag_count	jund_id	jund_tag_count	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
0.0	0.0	chr8	10	0.0	0.0	128223749	0.0	0.0	25034	0.0	0.0	0.0	0.0	25034.0	0.0	0.0	0.0	0.0	0.0	0.0	128223249	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr9	12	0.0	0.0	7918109	0.0	0.0	25035	0.0	0.0	0.0	0.0	25035.0	0.0	0.0	0.0	0.0	0.0	0.0	7917609	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr9	12	14655.0	25.9	50853269	0.0	0.0	25039	0.0	0.0	0.0	0.0	25039.0	35233.0	13.6	15457.0	25.1	18744.0	36.6	50852627	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr10	9	0.0	0.0	111912829	0.0	0.0	25080	0.0	0.0	0.0	0.0	25080.0	0.0	0.0	0.0	0.0	0.0	0.0	111912065	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr9	12	0.0	0.0	77941954	0.0	0.0	25044	0.0	0.0	0.0	0.0	25044.0	0.0	0.0	0.0	0.0	60346.0	9.15	77941322	0.0	0.0	0.0	0.0	19.2
5921.0	48.5	chr1	1	14456.0	25.9	184573990	0.0	0.0	27232	0.0	0.0	0.0	0.0	27232.0	12752.0	32.7	9217.0	48.5	19083.0	36.1	184573490	0.0	0.0	0.0	0.0	15.0
17117.0	21.1	chr10	9	0.0	0.0	94526503	0.0	0.0	25076	0.0	0.0	0.0	0.0	25076.0	35266.0	13.6	0.0	0.0	0.0	0.0	94525753	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr9	12	0.0	0.0	114650979	0.0	0.0	25051	0.0	0.0	0.0	0.0	25051.0	0.0	0.0	0.0	0.0	0.0	0.0	114650479	0.0	0.0	0.0	0.0	19.2
9898.0	33.2	chr1	1	0.0	0.0	151685525	0.0	0.0	27220	0.0	0.0	0.0	0.0	27220.0	0.0	0.0	19066.0	13.4	30818.0	24.0	151685025	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr6	7	0.0	0.0	41218765	0.0	0.0	24968	0.0	0.0	0.0	0.0	24968.0	54261.0	5.53	0.0	0.0	70177.0	5.92	41218133	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr1	1	0.0	0.0	43486819	0.0	0.0	27183	0.0	0.0	0.0	0.0	27183.0	0.0	0.0	0.0	0.0	49134.0	13.2	43486019	0.0	0.0	0.0	0.0	15.0
8805.0	36.4	chr2	2	0.0	0.0	71668040	0.0	0.0	27255	0.0	0.0	0.0	0.0	27255.0	3613.0	64.6	4418.0	84.4	17740.0	37.9	71667540	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr2	2	0.0	0.0	71878702	0.0	0.0	27256	0.0	0.0	0.0	0.0	27256.0	0.0	0.0	0.0	0.0	0.0	0.0	71878070	0.0	0.0	0.0	0.0	15.0
27972.0	12.1	chr19	21	0.0	0.0	14563494	0.0	0.0	27142	0.0	0.0	0.0	0.0	27142.0	0.0	0.0	0.0	0.0	0.0	0.0	14562994	0.0	0.0	0.0	0.0	15.9
0.0	0.0	chr18	20	0.0	0.0	80496191	0.0	0.0	24823	0.0	0.0	0.0	0.0	24823.0	53066.0	6.22	0.0	0.0	0.0	0.0	80495473	0.0	0.0	0.0	0.0	20.0
0.0	0.0	chr18	20	0.0	0.0	63864782	0.0	0.0	25213	0.0	0.0	0.0	0.0	25213.0	0.0	0.0	0.0	0.0	0.0	0.0	63864154	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr2	2	0.0	0.0	169134587	0.0	0.0	27287	0.0	0.0	0.0	0.0	27287.0	0.0	0.0	0.0	0.0	0.0	0.0	169134087	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr2	2	0.0	0.0	168282096	0.0	0.0	27286	0.0	0.0	0.0	0.0	27286.0	0.0	0.0	0.0	0.0	0.0	0.0	168281468	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr18	20	0.0	0.0	55680992	0.0	0.0	25210	0.0	0.0	0.0	0.0	25210.0	0.0	0.0	0.0	0.0	0.0	0.0	55680492	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr19	21	0.0	0.0	47906480	0.0	0.0	24840	0.0	0.0	0.0	0.0	24840.0	0.0	0.0	0.0	0.0	0.0	0.0	47905852	0.0	0.0	0.0	0.0	20.0
0.0	0.0	chr2	2	0.0	0.0	166170161	0.0	0.0	27285	0.0	0.0	0.0	0.0	27285.0	0.0	0.0	0.0	0.0	0.0	0.0	166169459	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr1	1	0.0	0.0	6467343	0.0	0.0	24862	0.0	0.0	0.0	0.0	24862.0	0.0	0.0	0.0	0.0	0.0	0.0	6466843	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr19	21	0.0	0.0	46215198	0.0	0.0	27147	0.0	0.0	0.0	0.0	27147.0	0.0	0.0	0.0	0.0	0.0	0.0	46214544	0.0	0.0	0.0	0.0	15.9
0.0	0.0	chrX	3	0.0	0.0	7822040	0.0	0.0	27160	0.0	0.0	0.0	0.0	27160.0	0.0	0.0	0.0	0.0	0.0	0.0	7821268	0.0	0.0	0.0	0.0	15.9
0.0	0.0	chr2	2	0.0	0.0	164874490	0.0	0.0	27282	0.0	0.0	0.0	0.0	27282.0	0.0	0.0	0.0	0.0	0.0	0.0	164873990	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr1	1	0.0	0.0	80719798	0.0	0.0	24868	0.0	0.0	0.0	0.0	24868.0	0.0	0.0	0.0	0.0	0.0	0.0	80719298	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr17	18	0.0	0.0	84332871	0.0	0.0	25199	0.0	0.0	0.0	0.0	25199.0	0.0	0.0	0.0	0.0	0.0	0.0	84332371	0.0	0.0	0.0	0.0	19.2
34148.0	7.03	chr2	2	0.0	0.0	169702972	0.0	0.0	27289	0.0	0.0	0.0	0.0	27289.0	0.0	0.0	0.0	0.0	0.0	0.0	169702472	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chrX	3	0.0	0.0	75128854	0.0	0.0	27167	0.0	0.0	0.0	0.0	27167.0	0.0	0.0	0.0	0.0	0.0	0.0	75128354	0.0	0.0	0.0	0.0	15.9
0.0	0.0	chr17	18	0.0	0.0	29250781	0.0	0.0	25193	0.0	0.0	0.0	0.0	25193.0	0.0	0.0	0.0	0.0	0.0	0.0	29250129	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr2	2	0.0	0.0	49775591	0.0	0.0	24888	0.0	0.0	0.0	0.0	24888.0	0.0	0.0	0.0	0.0	0.0	0.0	49774885	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chrX	3	0.0	0.0	166689482	0.0	0.0	27173	0.0	0.0	0.0	0.0	27173.0	25557.0	19.1	0.0	0.0	67291.0	7.0	166688856	0.0	0.0	0.0	0.0	15.9
0.0	0.0	chr2	2	0.0	0.0	153262793	0.0	0.0	27276	0.0	0.0	0.0	0.0	27276.0	0.0	0.0	0.0	0.0	0.0	0.0	153262293	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr16	17	0.0	0.0	93454029	0.0	0.0	25187	0.0	0.0	0.0	0.0	25187.0	0.0	0.0	0.0	0.0	0.0	0.0	93453529	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr2	2	0.0	0.0	126602510	0.0	0.0	27268	0.0	0.0	0.0	0.0	27268.0	37542.0	12.4	0.0	0.0	0.0	0.0	126602010	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr3	4	0.0	0.0	69464540	0.0	0.0	24909	0.0	0.0	0.0	0.0	24909.0	0.0	0.0	0.0	0.0	0.0	0.0	69464040	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr1	1	0.0	0.0	4770294	0.0	0.0	27174	0.0	0.0	0.0	0.0	27174.0	0.0	0.0	0.0	0.0	0.0	0.0	4769794	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr3	4	0.0	0.0	100917495	0.0	0.0	24917	0.0	0.0	0.0	0.0	24917.0	0.0	0.0	0.0	0.0	54651.0	11.0	100916995	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr1	1	0.0	0.0	13309514	0.0	0.0	27176	0.0	0.0	0.0	0.0	27176.0	0.0	0.0	0.0	0.0	0.0	0.0	13308876	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr2	2	0.0	0.0	91742919	0.0	0.0	27259	0.0	0.0	0.0	0.0	27259.0	0.0	0.0	0.0	0.0	0.0	0.0	91742419	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr3	4	0.0	0.0	149380803	0.0	0.0	24921	0.0	0.0	0.0	0.0	24921.0	0.0	0.0	0.0	0.0	0.0	0.0	149380303	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr1	1	0.0	0.0	21470166	0.0	0.0	27178	0.0	0.0	0.0	0.0	27178.0	0.0	0.0	0.0	0.0	0.0	0.0	21469666	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr2	2	0.0	0.0	91137901	0.0	0.0	27258	0.0	0.0	0.0	0.0	27258.0	0.0	0.0	0.0	0.0	0.0	0.0	91137265	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr17	18	0.0	0.0	45663713	0.0	0.0	25196	0.0	0.0	0.0	0.0	25196.0	40487.0	11.3	0.0	0.0	36874.0	19.9	45663213	0.0	0.0	0.0	0.0	19.2
0.0	0.0	chr3	4	0.0	0.0	148959272	0.0	0.0	25333	0.0	0.0	0.0	0.0	25333.0	0.0	0.0	0.0	0.0	0.0	0.0	148958772	0.0	0.0	0.0	0.0	18.4
20809.0	17.2	chr4	5	0.0	0.0	16071735	0.0	0.0	25335	0.0	0.0	0.0	0.0	25335.0	0.0	0.0	0.0	0.0	10818.0	50.9	16071235	0.0	0.0	0.0	0.0	18.4
0.0	0.0	chr4	5	0.0	0.0	102712654	0.0	0.0	25341	0.0	0.0	0.0	0.0	25341.0	0.0	0.0	0.0	0.0	0.0	0.0	102712154	0.0	0.0	0.0	0.0	18.4
0.0	0.0	chr11	13	0.0	0.0	20193496	0.0	0.0	25516	0.0	0.0	0.0	0.0	25516.0	0.0	0.0	0.0	0.0	0.0	0.0	20192996	0.0	0.0	0.0	0.0	18.4
0.0	0.0	chr10	9	0.0	0.0	122749370	0.0	0.0	25514	0.0	0.0	0.0	0.0	25514.0	0.0	0.0	0.0	0.0	0.0	0.0	122748736	0.0	0.0	0.0	0.0	18.4
0.0	0.0	chr1	1	8829.0	38.2	35971793	0.0	0.0	24381	0.0	0.0	0.0	0.0	24381.0	0.0	0.0	0.0	0.0	46798.0	14.3	35971161	0.0	0.0	0.0	0.0	20.0
0.0	0.0	chr1	1	0.0	0.0	39101181	0.0	0.0	24383	0.0	0.0	0.0	0.0	24383.0	0.0	0.0	0.0	0.0	0.0	0.0	39100397	0.0	0.0	0.0	0.0	20.0
0.0	0.0	chr6	7	0.0	0.0	142869921	0.0	0.0	27448	0.0	0.0	0.0	0.0	27448.0	0.0	0.0	0.0	0.0	0.0	0.0	142869283	0.0	0.0	0.0	0.0	15.0
6222.0	47.3	chr10	9	15905.0	23.9	53960667	0.0	0.0	25501	0.0	0.0	0.0	0.0	25501.0	0.0	0.0	9480.0	47.6	15757.0	41.2	53959897	0.0	0.0	0.0	0.0	18.4
0.0	0.0	chr6	7	0.0	0.0	134105568	0.0	0.0	27447	0.0	0.0	0.0	0.0	27447.0	0.0	0.0	0.0	0.0	0.0	0.0	134105068	0.0	0.0	0.0	0.0	15.0
