batf_id	batf_tag_count	chr_name	chromosome_id	cjun_id	cjun_tag_count	end	ets_id	ets_tag_count	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	irf4_id	irf4_tag_count	junb_id	junb_tag_count	jund_id	jund_tag_count	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
0.0	0.0	chr10	9	0.0	0.0	128149897	0.0	0.0	31470	32280.0	0.0	29946.0	0.0	31470.0	15691.0	28.4	0.0	0.0	55681.0	10.8	128149397	9.88	0.0	10.0	0.0	10.0
0.0	0.0	chr1	1	0.0	0.0	160008655	0.0	0.0	20755	21645.0	0.0	20755.0	0.0	21583.0	0.0	0.0	0.0	0.0	0.0	0.0	160008015	26.6	0.0	26.9	0.0	26.7
0.0	0.0	chr16	17	0.0	0.0	51498056	0.0	0.0	29743	29875.0	0.0	28136.0	0.0	29743.0	0.0	0.0	0.0	0.0	0.0	0.0	51497556	12.3	0.0	12.3	0.0	12.5
22519.0	16.0	chr9	12	4213.0	57.3	124426549	0.0	0.0	21071	21040.0	0.0	20661.0	0.0	21071.0	4437.0	58.8	0.0	0.0	588.0	149.4	124425345	28.4	0.0	27.4	0.0	28.4
0.0	0.0	chr3	4	0.0	0.0	153261519	0.0	0.0	14297	15084.0	0.0	14297.0	0.0	14497.0	0.0	0.0	0.0	0.0	0.0	0.0	153259999	50.0	0.0	52.0	0.0	51.7
0.0	0.0	chr9	12	0.0	0.0	123520729	0.0	0.0	8624	9311.0	0.0	8777.0	0.0	8624.0	49491.0	7.61	0.0	0.0	17648.0	38.2	123519225	81.5	0.0	84.4	0.0	85.1
0.0	0.0	chr18	20	24401.0	10.9	67213314	7237.0	11.3	11531	11872.0	0.0	11531.0	0.0	12035.0	0.0	0.0	0.0	0.0	47928.0	14.0	67211998	66.1	0.0	66.6	0.0	64.2
0.0	0.0	chr2	2	0.0	0.0	6379186	0.0	0.0	27416	29372.0	0.0	27416.0	0.0	29033.0	0.0	0.0	0.0	0.0	0.0	0.0	6378686	12.3	0.0	12.8	0.0	12.5
33216.0	8.3	chr13	14	13622.0	28.0	112999670	0.0	0.0	15033	15944.0	0.0	15033.0	0.0	15562.0	18500.0	25.1	15779.0	24.2	11710.0	49.0	112998210	46.9	0.0	48.8	0.0	47.6
0.0	0.0	chr10	9	0.0	0.0	116553050	0.0	0.0	28730	29702.0	0.0	27263.0	0.0	28730.0	0.0	0.0	0.0	0.0	0.0	0.0	116552550	12.3	0.0	13.2	0.0	13.3
