0	chr3	38115701	38116343	0
1	chr7	19830988	19831614	0
2	chr6	144922598	144923356	0
3	chr18	63864154	63864782	0
4	chr6	124478266	124478892	0
5	chr6	99645977	99646477	0
6	chr12	16137502	16138002	0
7	chr2	26360658	26361158	0
8	chr15	75797878	75798378	0
9	chr11	5181214	5181714	0
10	chr15	64363393	64363893	0
11	chr15	25590516	25591016	0
12	chr17	29250129	29250781	0
13	chr9	110449442	110449942	0
14	chr17	57343843	57344343	0
15	chr9	118677603	118678103	0
16	chr17	45663213	45663713	0
17	chr17	84332371	84332871	0
18	chr9	122092121	122092621	0
19	chr11	117687542	117688186	0
20	chr10	43243473	43244225	0
21	chr11	87259472	87259972	0
22	chr9	59551277	59551777	0
23	chr17	56861215	56861715	0
24	chr15	44322724	44323438	0
25	chr17	44590813	44591313	0
26	chr10	117145465	117145965	0
27	chr10	84516277	84516777	0
28	chr10	85502134	85502634	0
29	chr10	108089331	108089831	0
30	chr10	20036513	20037013	0
31	chr13	92986920	92987420	0
32	chr12	40526163	40526663	0
33	chr5	118644868	118645368	0
34	chr13	9277737	9278237	0
35	chr10	6965823	6966323	0
36	chr19	47905852	47906480	0
37	chr2	178565287	178565941	0
38	chr19	52979210	52979710	0
39	chr1	7414233	7414895	0
40	chr16	96644793	96645293	0
41	chr19	4955983	4957257	0
42	chr13	41481907	41482407	0
43	chr13	54973267	54973767	0
44	chr18	84804274	84804774	0
45	chr13	58206885	58207511	0
46	chr13	101739892	101740392	0
47	chr16	76219002	76219502	0
48	chr16	95453167	95453667	0
49	chr2	174126967	174127467	0
50	chr13	104014402	104014902	0
51	chr14	8641803	8642455	0
52	chr1	134865763	134866397	0
53	chr12	115741999	115742499	0
54	chr17	28000273	28000773	0
55	chr1	165808195	165808695	0
56	chr2	80324236	80324870	0
57	chr1	6466843	6467343	0
58	chr5	28242930	28243578	0
59	chr2	19383603	19384103	0
60	chr4	59231329	59231977	0
61	chr3	38044292	38044792	0
62	chr17	27791138	27791638	0
63	chr7	78452358	78452858	0
64	chr3	21597749	21598249	0
65	chr12	80803067	80803567	0
66	chr2	179971837	179972477	0
67	chr19	58119781	58120413	0
68	chr12	84784446	84784946	0
69	chr3	130937408	130937908	0
70	chr7	75939920	75940420	0
71	chr15	78521520	78522020	0
72	chr12	99955824	99956324	0
73	chr17	27238697	27239197	0
74	chr12	103438665	103439165	0
75	chr12	113362203	113362829	0
76	chr7	75461152	75461652	0
77	chr13	95390109	95390609	0
78	chr9	108540811	108541311	0
79	chr9	107869193	107869693	0
80	chr6	114968001	114968501	0
81	chr8	26749865	26750365	0
82	chr18	34357426	34357926	0
83	chr4	75400475	75401107	0
84	chr6	100255182	100255682	0
85	chr7	64061342	64061966	0
86	chr2	37932834	37933334	0
87	chr7	68251333	68251833	0
88	chr6	71221185	71221817	0
89	chr13	114914160	114914792	0
90	chr4	59527595	59528095	0
91	chr7	99531501	99532001	0
92	chr7	110940525	110941025	0
93	chr4	55356057	55356557	0
94	chr18	14659600	14660100	0
95	chr18	12989700	12990200	0
96	chr7	128151496	128152150	0
97	chr3	100674734	100675362	0
98	chr7	132717545	132718045	0
99	chr6	116003356	116004102	0
100	chr8	33594574	33595074	0
101	chr6	136516186	136516862	0
102	chr6	134105068	134105568	0
103	chr10	123183327	123183827	0
104	chr14	6757046	6757546	0
105	chr2	38279522	38280022	0
106	chr10	50897684	50898184	0
107	chr18	36571531	36572031	0
108	chr6	71431015	71431515	0
109	chr6	72981994	72982494	0
110	chr14	45308095	45308595	0
111	chr11	110918836	110919336	0
112	chr9	85105548	85106220	0
113	chr9	48267021	48267655	0
114	chr8	111435400	111435900	0
115	chr8	107163824	107164468	0
116	chr8	106623070	106623570	0
117	chr6	99013326	99013826	0
118	chr6	99419114	99419746	0
119	chr14	45646932	45647432	0
120	chr6	115697703	115698203	0
121	chr6	129747353	129747853	0
122	chr6	142869283	142869921	0
123	chr14	60707253	60707753	0
124	chr2	179938846	179940090	0
125	chr8	45330995	45331495	0
126	chr17	70982235	70982735	0
127	chr10	25383423	25383923	0
128	chr16	93453529	93454029	0
129	chr9	44533088	44533588	0
130	chr9	45851656	45852156	0
131	chr17	69461840	69462340	0
132	chr9	56305826	56306326	0
133	chr17	66417003	66417503	0
134	chr16	11455861	11456707	0
135	chr14	86861577	86862077	0
136	chr9	61041890	61042608	0
137	chr10	105535662	105536162	0
138	chr9	64244041	64244689	0
139	chr7	110998084	110998584	0
140	chr9	69668698	69669198	0
141	chr9	75269831	75270331	0
142	chr7	63903380	63907036	0
143	chr14	64309550	64310050	0
144	chr9	85201387	85201887	0
145	chr4	8712541	8713041	0
146	chr9	37310590	37311090	0
147	chr9	21261757	21262381	0
148	chr17	30961308	30961942	0
149	chr18	10152794	10153294	0
150	chr2	92213647	92214273	0
151	chr8	88701516	88702016	0
152	chr1	180824584	180825212	0
153	chr14	61175781	61176281	0
154	chr4	24556186	24556686	0
155	chr10	78285633	78286133	0
156	chr1	138912399	138913023	0
157	chr8	105390481	105391109	0
158	chr1	151457373	151457873	0
159	chr14	63904618	63905118	0
160	chr1	126818179	126818679	0
161	chr1	80418248	80418898	0
162	chr14	64435307	64435807	0
163	chr8	110988332	110988832	0
164	chr8	121570159	121570823	0
165	chr1	53875829	53876329	0
166	chr8	124344068	124344568	0
167	chr18	5615593	5616093	0
168	chr9	7826971	7827471	0
169	chr1	128766701	128767201	0
170	chr18	61302303	61302803	0
171	chr14	64268862	64269362	0
172	chr14	18507288	18508124	0
173	chr14	118001228	118001728	0
174	chr3	52478848	52479476	0
175	chr3	84771953	84772453	0
176	chr14	102068868	102069368	0
177	chr5	112012319	112013089	0
178	chr3	96194807	96195441	0
179	chr3	119778991	119779685	0
180	chr3	122378265	122378909	0
181	chr5	30662398	30663238	0
182	chr3	129560897	129561397	0
183	chr3	152884090	152884590	0
184	chr4	6375686	6376186	0
185	chr11	59672495	59672995	0
186	chr4	53931554	53932180	0
187	chr7	16903710	16904210	0
188	chr14	74116638	74117138	0
189	chr3	135594805	135595585	0
190	chr4	106590041	106590679	0
191	chr4	149849798	149850298	0
192	chr16	93921230	93921730	0
193	chr5	114627593	114628093	0
194	chr6	99658522	99659022	0
195	chr7	81928429	81929189	0
196	chr11	69055637	69056417	0
197	chr2	3744743	3745381	0
198	chr2	17702624	17703124	0
199	chr16	84814645	84815145	0
200	chr2	28075207	28075833	0
201	chr15	27993095	27993595	0
202	chr9	123960484	123961108	0
203	chr2	101600093	101600593	0
204	chr9	14921611	14922111	0
205	chr2	112656086	112656744	0
206	chr3	55415215	55415843	0
207	chr15	10588876	10589376	0
208	chr3	101541532	101542032	0
209	chr14	122755338	122755838	0
210	chr2	174517479	174517979	0
211	chr14	118664030	118664530	0
212	chr7	122402684	122403328	0
213	chr7	122296544	122297044	0
214	chr7	101599793	101600601	0
215	chr7	12987027	12987663	0
216	chr1	193195170	193195888	0
217	chr7	12792411	12792911	0
218	chr8	33378707	33379207	0
219	chrX	13607658	13608290	0
220	chr14	53831133	53831633	0
221	chr6	100238708	100239208	0
222	chr6	142939412	142939912	0
223	chr17	87246876	87247376	0
224	chr14	45313890	45314390	0
225	chr6	115671889	115672525	0
226	chr6	116455751	116456377	0
227	chr6	143684167	143684667	0
228	chr7	16460495	16461151	0
229	chr17	10303972	10304472	0
230	chr9	61764531	61765399	0
231	chr7	17058263	17058763	0
232	chr14	31166415	31166915	0
233	chr9	122287551	122288051	0
234	chr6	127221863	127222363	0
235	chr7	67494104	67494756	0
236	chr7	78794006	78794506	0
237	chr6	145284106	145284884	0
238	chr4	127235927	127236427	0
239	chr3	130012542	130013180	0
240	chr6	83716620	83717120	0
241	chr14	8518004	8518670	0
242	chr17	6564077	6564577	0
243	chr5	121519686	121520186	0
244	chr3	148958772	148959272	0
245	chr5	134342033	134342533	0
246	chr5	139912860	139913360	0
247	chr6	30246241	30246741	0
248	chr1	127830425	127830925	0
249	chr4	16071235	16071735	0
250	chr4	102712154	102712654	0
251	chr6	39226770	39227394	0
252	chr1	84799284	84799784	0
253	chr16	90044163	90044857	0
254	chr6	50560649	50561149	0
255	chr6	55331540	55332174	0
256	chr15	89282343	89282989	0
257	chr14	61191284	61191784	0
258	chr4	122824231	122825083	0
259	chr1	46905311	46905811	0
260	chr5	24746016	24746516	0
261	chr13	54078986	54079892	0
262	chr11	76034025	76034829	0
263	chr15	39256364	39256864	0
264	chr3	9942526	9943026	0
265	chr16	93391702	93392202	0
266	chr16	92762742	92763242	0
267	chr2	29052752	29053252	0
268	chr17	5097549	5098049	0
269	chr17	24211891	24212391	0
270	chr2	70827325	70827825	0
271	chr17	28876525	28877025	0
272	chr17	31184575	31185075	0
273	chr6	92094787	92095499	0
274	chr6	91979535	91980217	0
275	chr16	92104846	92105346	0
276	chr16	34818892	34819392	0
277	chr18	80495473	80496191	0
278	chr5	64024559	64025059	0
279	chr17	51873204	51873704	0
280	chr17	52278288	52278788	0
281	chr1	192661959	192662459	0
282	chr2	57356417	57356917	0
