15855	chr12	26187206	26188896	0
16036	chr16	23327158	23328554	0
16106	chr1	106618190	106618926	0
16117	chr17	28966552	28967578	0
16161	chr7	132765982	132766806	0
16234	chr15	5512864	5513670	0
16247	chr10	118093386	118094018	0
16248	chr13	17604902	17605402	0
16286	chr14	21501763	21502263	0
16297	chr13	30168939	30169439	0
16304	chr17	12163139	12164247	0
16308	chr1	40358891	40359755	0
16313	chr4	145249131	145250091	0
16321	chr8	85619037	85619977	0
16337	chr2	128420920	128422336	0
16342	chr7	58740651	58741407	0
16348	chr12	25306011	25306919	0
16360	chr4	44301957	44302457	0
16361	chr4	136095534	136096034	0
16369	chr7	80840916	80841416	0
16371	chr9	114507850	114508350	0
16375	chr12	69862873	69863775	0
16382	chr1	161761396	161762034	0
16397	chr15	74919765	74920523	0
16406	chr5	134281471	134282137	0
16407	chr6	34155698	34156198	0
16410	chr10	6987639	6988139	0
16411	chr10	93419728	93420490	0
16412	chr11	4784595	4785095	0
16414	chr12	69574395	69575035	0
16416	chr13	97839578	97840358	0
16442	chr3	95645600	95646100	0
16443	chr4	32588205	32588705	0
16447	chr7	123355962	123356586	0
16456	chr13	51785968	51786730	0
16487	chr12	99700794	99701578	0
16490	chr13	112472872	112473694	0
16497	chr18	67280162	67280934	0
16500	chr1	36647832	36648744	0
16501	chr1	127211748	127212506	0
16505	chr2	168488949	168490449	0
16509	chr4	136071277	136071777	0
16530	chr17	29153027	29153807	0
16536	chr1	159404480	159405442	0
16542	chr3	21996156	21996968	0
16545	chr4	32350186	32350818	0
16555	chr8	46943468	46943968	0
16557	chr9	118284096	118284810	0
16563	chr12	103338692	103339620	0
16566	chr15	36360446	36360946	0
16571	chr16	23307675	23308413	0
16585	chr5	124217226	124217922	0
16586	chr6	142879118	142879618	0
16596	chr11	23823229	23823729	0
16599	chr12	79635357	79636147	0
16600	chr12	80252324	80253022	0
16606	chr15	36396645	36397271	0
16625	chr3	115901332	115902008	0
16630	chr7	25766453	25767083	0
16633	chr9	57432877	57433377	0
16634	chr10	19193384	19193884	0
16636	chr11	54102083	54103205	0
16641	chr12	21171890	21172520	0
16644	chr15	9714063	9714563	0
16657	chr1	69691795	69692295	0
16659	chr1	131746489	131746989	0
16662	chr2	121594257	121594887	0
16669	chr5	64681381	64682007	0
16670	chr5	118645578	118646078	0
16677	chr9	40390181	40390963	0
16687	chr11	121694877	121695377	0
16690	chr14	15099273	15099773	0
16691	chr14	122040761	122041261	0
16699	chr2	79005036	79005536	0
16700	chr2	79137227	79137903	0
16701	chr2	129192952	129193752	0
16702	chr2	165950054	165950554	0
16710	chr4	155202919	155204197	0
16711	chr5	107234502	107235156	0
16712	chr5	120440131	120440631	0
16713	chr5	121341449	121341949	0
16714	chr6	65648397	65648897	0
16717	chr7	58448881	58449567	0
16718	chr7	64196255	64196883	0
16724	chr8	110950592	110951092	0
16729	chr9	77496987	77497487	0
16730	chr9	122296139	122296897	0
16734	chr11	97829855	97830493	0
16737	chr13	32832822	32833322	0
16738	chr13	93592759	93593259	0
16739	chr14	74924599	74925587	0
16742	chr15	99449342	99449970	0
16751	chr1	127214087	127214717	0
16756	chr3	21949223	21950101	0
16765	chr10	13865496	13866312	0
16773	chr14	54522348	54522978	0
16778	chr15	60100872	60101372	0
16783	chr1	51501486	51502112	0
16784	chr1	60857899	60858399	0
16787	chr1	128547735	128548367	0
16788	chr1	138304005	138304505	0
16790	chr1	184006812	184007440	0
16794	chr2	117433212	117433712	0
16795	chr2	144245861	144246361	0
16797	chr3	51511120	51511620	0
16800	chr3	131169004	131169504	0
16803	chr6	15729782	15730508	0
16804	chr6	87654160	87654660	0
16805	chr6	142887298	142887798	0
16809	chr7	125510842	125511490	0
16812	chr9	20948374	20949208	0
16819	chr13	24682295	24682795	0
16826	chr15	81126790	81127290	0
16828	chr16	27350079	27351139	0
16829	chr17	27611645	27612145	0
16832	chr19	34197864	34198364	0
16833	chr1	80326373	80326873	0
16836	chr2	76203074	76203700	0
16839	chr3	52170469	52171097	0
16846	chr5	149599100	149599732	0
16853	chr8	64764356	64764856	0
16855	chr9	33060171	33060671	0
16856	chr9	69349818	69350484	0
16860	chr11	52332333	52332833	0
16862	chr11	86625529	86626029	0
16863	chr11	114876289	114876789	0
16865	chr12	36134943	36135443	0
16866	chr12	75563610	75564404	0
16868	chr13	24442467	24443103	0
16869	chr13	44484698	44485198	0
