batf_id	batf_tag_count	chr_name	chromosome_id	cjun_id	cjun_tag_count	end	ets_id	ets_tag_count	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	irf4_id	irf4_tag_count	junb_id	junb_tag_count	jund_id	jund_tag_count	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
0.0	0.0	chr18	20	0.0	0.0	4313892	0.0	0.0	23985	0.0	0.0	0.0	0.0	23985.0	0.0	0.0	0.0	0.0	0.0	0.0	4313392	0.0	0.0	0.0	0.0	21.7
0.0	0.0	chr13	14	0.0	0.0	9052009	0.0	0.0	31543	0.0	0.0	0.0	0.0	31543.0	0.0	0.0	0.0	0.0	0.0	0.0	9051509	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr13	14	0.0	0.0	12279508	0.0	0.0	31544	0.0	0.0	0.0	0.0	31544.0	0.0	0.0	0.0	0.0	0.0	0.0	12279008	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr19	21	0.0	0.0	32627270	0.0	0.0	25671	0.0	0.0	0.0	0.0	25671.0	0.0	0.0	0.0	0.0	0.0	0.0	32626770	0.0	0.0	0.0	0.0	18.4
0.0	0.0	chr13	14	0.0	0.0	17082987	0.0	0.0	31545	0.0	0.0	0.0	0.0	31545.0	0.0	0.0	0.0	0.0	0.0	0.0	17082487	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr13	14	0.0	0.0	34667839	0.0	0.0	31550	0.0	0.0	0.0	0.0	31550.0	0.0	0.0	0.0	0.0	0.0	0.0	34667339	0.0	0.0	0.0	0.0	10.0
21910.0	16.6	chr13	14	0.0	0.0	51568690	0.0	0.0	31555	0.0	0.0	0.0	0.0	31555.0	0.0	0.0	0.0	0.0	0.0	0.0	51568190	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr17	18	0.0	0.0	72960972	0.0	0.0	23977	0.0	0.0	0.0	0.0	23977.0	0.0	0.0	0.0	0.0	0.0	0.0	72960472	0.0	0.0	0.0	0.0	21.7
602.0	154.6	chr17	18	0.0	0.0	17600776	6689.0	12.2	23967	0.0	0.0	0.0	0.0	23967.0	4447.0	58.8	6028.0	69.3	6097.0	68.1	17600072	0.0	0.0	0.0	0.0	21.7
0.0	0.0	chr13	14	0.0	0.0	59026316	9979.0	6.32	31560	0.0	0.0	0.0	0.0	31560.0	0.0	0.0	0.0	0.0	69637.0	6.19	59025816	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr16	17	0.0	0.0	92980734	0.0	0.0	23964	0.0	0.0	0.0	0.0	23964.0	0.0	0.0	0.0	0.0	0.0	0.0	92980234	0.0	0.0	0.0	0.0	21.7
29270.0	10.9	chr6	7	0.0	0.0	99013826	0.0	0.0	27429	0.0	0.0	0.0	0.0	27429.0	38199.0	12.2	0.0	0.0	25946.0	28.3	99013326	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr16	17	0.0	0.0	90265836	0.0	0.0	23962	0.0	0.0	0.0	0.0	23962.0	0.0	0.0	0.0	0.0	66366.0	7.27	90265184	0.0	0.0	0.0	0.0	21.7
0.0	0.0	chr2	2	0.0	0.0	153608968	0.0	0.0	28427	0.0	0.0	0.0	0.0	28427.0	54181.0	5.53	0.0	0.0	0.0	0.0	153608468	0.0	0.0	0.0	0.0	13.3
0.0	0.0	chr2	2	0.0	0.0	154676147	0.0	0.0	28428	0.0	0.0	0.0	0.0	28428.0	0.0	0.0	0.0	0.0	0.0	0.0	154675647	0.0	0.0	0.0	0.0	13.3
0.0	0.0	chr13	14	0.0	0.0	96509436	0.0	0.0	31569	0.0	0.0	0.0	0.0	31569.0	0.0	0.0	0.0	0.0	0.0	0.0	96508936	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr13	14	0.0	0.0	100824941	0.0	0.0	31571	0.0	0.0	0.0	0.0	31571.0	0.0	0.0	0.0	0.0	0.0	0.0	100824441	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr13	14	0.0	0.0	19433613	0.0	0.0	31546	0.0	0.0	0.0	0.0	31546.0	0.0	0.0	0.0	0.0	0.0	0.0	19433113	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr4	5	0.0	0.0	87881875	0.0	0.0	24095	0.0	0.0	0.0	0.0	24095.0	0.0	0.0	0.0	0.0	0.0	0.0	87881375	0.0	0.0	0.0	0.0	20.9
0.0	0.0	chr9	12	0.0	0.0	115454546	0.0	0.0	31430	0.0	0.0	0.0	0.0	31430.0	0.0	0.0	0.0	0.0	0.0	0.0	115454046	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr4	5	0.0	0.0	132647482	0.0	0.0	24103	0.0	0.0	0.0	0.0	24103.0	0.0	0.0	0.0	0.0	0.0	0.0	132646982	0.0	0.0	0.0	0.0	20.9
0.0	0.0	chr9	12	0.0	0.0	37311090	0.0	0.0	27518	0.0	0.0	0.0	0.0	27518.0	0.0	0.0	20067.0	9.19	58739.0	9.69	37310590	0.0	0.0	0.0	0.0	15.0
0.0	0.0	chr6	7	0.0	0.0	50373764	0.0	0.0	31280	0.0	0.0	0.0	0.0	31280.0	0.0	0.0	0.0	0.0	0.0	0.0	50373264	0.0	0.0	0.0	0.0	10.0
0.0	0.0	chr6	7	0.0	0.0	54555994	0.0	0.0	31285	0.0	0.0	0.0	0.0	31285.0	0.0	0.0	0.0	0.0	0.0	0.0	54555494	0.0	0.0	0.0	0.0	10.0
26669.0	12.8	chr9	12	0.0	0.0	21262381	0.0	0.0	27517	0.0	0.0	0.0	0.0	27517.0	0.0	0.0	0.0	0.0	0.0	0.0	21261757	0.0	0.0	0.0	0.0	15.0
