!Series_title	"Expression data from Th17 cells of different origins"
!Series_geo_accession	"GSE48428"
!Series_status	"Public on Dec 21 2013"
!Series_submission_date	"Jun 29 2013"
!Series_last_update_date	"Jan 06 2015"
!Series_pubmed_id	"24362934"
!Series_summary	"Foxp3 is indispensable for Treg suppressive function, but the stability of Foxp3 has been controversial. In autoimmune arthritis, Th17 cells play a critically important pathological role, but the origin of Th17 cells remains unknown"
!Series_summary	"We used microarrays to detail the global programme of gene expression of Th17 cells originated from Foxp3+T cells compared to conventional naive CD4+T cells derived Th17 cells. We also take samples of Treg cells and Th0 cells for the experimetnatl control."
!Series_overall_design	"Each T cell subset after the culture was subjected to RNA extraction and hybridization on Affymetrix microarrays."
!Series_type	"Expression profiling by array"
!Series_sample_id	"GSM1177838 GSM1177839 GSM1177840 GSM1177841 "
!Series_contact_name	"Noriko,,Komatsu"
!Series_contact_email	"koma-im@m.u-tokyo.ac.jp"
!Series_contact_laboratory	"Takanayagi Lab"
!Series_contact_department	"Immunology"
!Series_contact_institute	"the Univ of Tokyo"
!Series_contact_address	"7-3-1 Hongo, Bunkyo-ku"
!Series_contact_city	"Tokyo"
!Series_contact_zip/postal_code	"113-0033"
!Series_contact_country	"Japan"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE48428/GSE48428_RAW.tar"
!Series_platform_id	"GPL1261"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA210021"

!Sample_title	"mouse, spleen and lymph nodes, Th0 cells"	"mouse, spleen and lymph nodes, Th17 cells"	"mouse, spleen and lymph nodes, exFoxp3Th17 cells"	"mouse, spleen and lymph nodes,Treg cells"
!Sample_geo_accession	"GSM1177838"	"GSM1177839"	"GSM1177840"	"GSM1177841"
!Sample_status	"Public on Dec 21 2013"	"Public on Dec 21 2013"	"Public on Dec 21 2013"	"Public on Dec 21 2013"
!Sample_submission_date	"Jun 29 2013"	"Jun 29 2013"	"Jun 29 2013"	"Jun 29 2013"
!Sample_last_update_date	"Dec 21 2013"	"Dec 21 2013"	"Dec 21 2013"	"Dec 21 2013"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"IL-17-Foxp3- T cells from naïve CD4+T cells under Th0 conditions"	"IL-17+Foxp3- T cells from naïve CD4+T cells under Th17 conditions"	"IL-17+Foxp3- T cells from Foxp3+CD4+T cells under Th17 conditions"	"IL-17-Foxp3+ T cells from Foxp3+CD4+T cells in the presence of IL-2"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_characteristics_ch1	"tissue: spleen and lymph nodes"	"tissue: spleen and lymph nodes"	"tissue: spleen and lymph nodes"	"tissue: spleen and lymph nodes"
!Sample_characteristics_ch1	"strain: C57BL/6"	"strain: C57BL/6"	"strain: C57BL/6"	"strain: C57BL/6"
!Sample_characteristics_ch1	"age: 8-10 week-old"	"age: 8-10 week-old"	"age: 8-10 week-old"	"age: 8-10 week-old"
!Sample_characteristics_ch1	"t-cell subset: Th0 cells"	"t-cell subset: Th17 cells"	"t-cell subset: exFoxp3Th17 cells"	"t-cell subset: Treg cells"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Extraction of total RNA was performed according to the manufacturer's instructions. (QIAGEN RNeasy)"	"Extraction of total RNA was performed according to the manufacturer's instructions. (QIAGEN RNeasy)"	"Extraction of total RNA was performed according to the manufacturer's instructions. (QIAGEN RNeasy)"	"Extraction of total RNA was performed according to the manufacturer's instructions. (QIAGEN RNeasy)"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 1 ug total RNA (Expression Analysis Technical Manual, 2001,Affymetrix)."	"Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 1 ug total RNA (Expression Analysis Technical Manual, 2001,Affymetrix)."	"Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 1 ug total RNA (Expression Analysis Technical Manual, 2001,Affymetrix)."	"Biotinylated cRNA were prepared according to the standard Affymetrix protocol from 1 ug total RNA (Expression Analysis Technical Manual, 2001,Affymetrix)."
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"
!Sample_hyb_protocol	"The cRNA was hybridized to oligonucleotide probes on the Mouse Genome 430 2.0 Array(GPL1261) for 16 hours at 45˚C according to the Affymetrix protocol. The hybridized probe array underwent an automated washing and staining in an Affymetrix GeneChip Fluidics Station 450 using the protocol EukGE-WS2v5."	"The cRNA was hybridized to oligonucleotide probes on the Mouse Genome 430 2.0 Array(GPL1261) for 16 hours at 45˚C according to the Affymetrix protocol. The hybridized probe array underwent an automated washing and staining in an Affymetrix GeneChip Fluidics Station 450 using the protocol EukGE-WS2v5."	"The cRNA was hybridized to oligonucleotide probes on the Mouse Genome 430 2.0 Array(GPL1261) for 16 hours at 45˚C according to the Affymetrix protocol. The hybridized probe array underwent an automated washing and staining in an Affymetrix GeneChip Fluidics Station 450 using the protocol EukGE-WS2v5."	"The cRNA was hybridized to oligonucleotide probes on the Mouse Genome 430 2.0 Array(GPL1261) for 16 hours at 45˚C according to the Affymetrix protocol. The hybridized probe array underwent an automated washing and staining in an Affymetrix GeneChip Fluidics Station 450 using the protocol EukGE-WS2v5."
!Sample_scan_protocol	"GeneChips were scanned using the Affymetrix GeneChip™ Scanner 3000 7G."	"GeneChips were scanned using the Affymetrix GeneChip™ Scanner 3000 7G."	"GeneChips were scanned using the Affymetrix GeneChip™ Scanner 3000 7G."	"GeneChips were scanned using the Affymetrix GeneChip™ Scanner 3000 7G."
!Sample_description	"C57BL/6  8-10 week-old  diffetentiated T cells from spleen and lymph nodes"	"C57BL/6  8-10 week-old  diffetentiated T cells from spleen and lymph nodes"	"C57BL/6  8-10 week-old  diffetentiated T cells from spleen and lymph nodes"	"C57BL/6  8-10 week-old  diffetentiated T cells from spleen and lymph nodes"
!Sample_description	"IL-17(GFP)-Foxp3(APC)- cells were sorted after the culture"	"IL-17(GFP)+Foxp3(APC)- cells were sorted after the culture"	"IL-17(GFP)+Foxp3(APC)- cells were sorted after the culture"	"IL-17(GFP)-Foxp3(APC)+ cells were sorted after the culture"
!Sample_description	"01_Th0"	"02_Th17"	"03_exFoxp3Th17"	"04_Treg"
!Sample_data_processing	"The data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 100."	"The data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 100."	"The data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 100."	"The data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 100."
!Sample_platform_id	"GPL1261"	"GPL1261"	"GPL1261"	"GPL1261"
!Sample_contact_name	"Noriko,,Komatsu"	"Noriko,,Komatsu"	"Noriko,,Komatsu"	"Noriko,,Komatsu"
!Sample_contact_email	"koma-im@m.u-tokyo.ac.jp"	"koma-im@m.u-tokyo.ac.jp"	"koma-im@m.u-tokyo.ac.jp"	"koma-im@m.u-tokyo.ac.jp"
!Sample_contact_laboratory	"Takanayagi Lab"	"Takanayagi Lab"	"Takanayagi Lab"	"Takanayagi Lab"
!Sample_contact_department	"Immunology"	"Immunology"	"Immunology"	"Immunology"
!Sample_contact_institute	"the Univ of Tokyo"	"the Univ of Tokyo"	"the Univ of Tokyo"	"the Univ of Tokyo"
!Sample_contact_address	"7-3-1 Hongo, Bunkyo-ku"	"7-3-1 Hongo, Bunkyo-ku"	"7-3-1 Hongo, Bunkyo-ku"	"7-3-1 Hongo, Bunkyo-ku"
!Sample_contact_city	"Tokyo"	"Tokyo"	"Tokyo"	"Tokyo"
!Sample_contact_zip/postal_code	"113-0033"	"113-0033"	"113-0033"	"113-0033"
!Sample_contact_country	"Japan"	"Japan"	"Japan"	"Japan"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177838/GSM1177838_01_Th0.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177839/GSM1177839_02_Th17.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177840/GSM1177840_03_exFoxp3Th17.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177841/GSM1177841_04_Treg.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177838/GSM1177838_01_Th0.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177839/GSM1177839_02_Th17.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177840/GSM1177840_03_exFoxp3Th17.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM1177nnn/GSM1177841/GSM1177841_04_Treg.CHP.gz"
!Sample_data_row_count	"45101"	"45101"	"45101"	"45101"
!series_matrix_table_begin
"ID_REF"	"GSM1177838"	"GSM1177839"	"GSM1177840"	"GSM1177841"
"1415670_at"	237.943	299.483	233.217	249.227
"1415671_at"	704.503	753.996	944.555	555.036
"1415672_at"	897.712	1676.39	1315.88	1332.57
"1415673_at"	472.625	560.475	366.568	532.546
"1415674_a_at"	480.266	659.89	588.807	576.026
"1415675_at"	217.939	238.516	263.704	228.357
"1415676_a_at"	1220.34	1343.04	1015.39	1437.66
"1415677_at"	110.651	169.235	131.969	139.915
"1415678_at"	445.018	456.2	557.584	397.587
"1415679_at"	1342.44	1551.27	1337.52	1288.91
"1415680_at"	442.592	386.186	503.512	420.273
"1415681_at"	665.132	742.939	725.436	643.656
"1415682_at"	117.594	109.661	111.725	112.189
"1415683_at"	1291.42	1172.39	1245.78	1200.33
"1415684_at"	161.74	142.746	156.784	174.876
"1415685_at"	369.02	420.175	521.772	387.102
"1415686_at"	255.939	320.457	373.948	299.617
"1415687_a_at"	772.679	560.275	839.893	584.919
"1415688_at"	546.495	715.894	755.634	700.945
"1415689_s_at"	214.287	208.718	405.21	182.918
"1415690_at"	782.476	467.942	572.834	719.519
"1415691_at"	271.524	241.331	277.074	241.128
"1415692_s_at"	1836.7	2717.74	1663.26	2378.53
"1415693_at"	256.688	248.872	233.439	277.079
"1415694_at"	48.2799	38.761	26.6798	89.3086
"1415695_at"	1716.42	1772.07	1635.38	1956.03
"1415696_at"	415.75	459.629	361.009	459.167
"1415697_at"	415.781	671.233	468.254	645.286
"1415698_at"	259.597	405.863	928.702	164.864
"1415699_a_at"	396.031	454.039	304.103	470.296
"1415700_a_at"	682.073	1203.73	1089.78	897.641
"1415701_x_at"	6238.55	5140.3	6338.45	5230.9
"1415702_a_at"	1545.97	1172.94	1182.92	1158.65
"1415703_at"	552.426	370.724	373.161	482.275
"1415704_a_at"	724.439	927.448	674.81	875.781
"1415705_at"	196.436	184.595	164.54	190.694
"1415706_at"	667.195	533.922	546.17	559.901
"1415707_at"	293.677	225.479	242.142	243.572
"1415708_at"	629.415	333.306	717.039	359.785
"1415709_s_at"	87.0504	78.7485	83.8738	98.0466
"1415710_at"	170.831	218.43	123.658	214.949
"1415711_at"	492.521	547.428	788.264	627.202
"1415712_at"	179.508	131.813	160.917	120.875
"1415713_a_at"	231.247	167.436	192.804	138.479
"1415714_a_at"	750.251	1072.1	1031.98	995.701
"1415715_at"	150.29	153.39	128.978	140.265
"1415716_a_at"	6209.99	4723.02	5857.35	4516.71
"1415717_at"	140.052	107.497	107.088	91.146
"1415718_at"	361.641	256.451	325.244	294.369
"1415719_s_at"	232.892	296.305	301.257	263.377
"1415720_s_at"	274.349	300.575	255.093	300.263
"1415721_a_at"	227.726	130.395	146.785	170.696
"1415722_a_at"	474.843	455.468	515.46	519.048
"1415723_at"	1088.02	1355.03	1296.3	1022.74
"1415724_a_at"	1823.03	1847.05	1833.26	2150.47
"1415725_at"	90.4935	111.523	84.3712	122.688
"1415726_at"	392.86	418.869	408.506	375.14
"1415727_at"	451.126	316.331	361.95	355.441
"1415728_at"	409.354	333.522	378.492	350.439
"1415729_at"	629.396	774.852	1091.11	776.157
"1415730_at"	639.339	569.631	752.222	638.447
"1415731_at"	198.232	151.311	244.212	143.17
"1415732_at"	105.725	60.6037	59.0765	68.7235
"1415733_a_at"	747.217	800.99	589.666	809.192
"1415734_at"	704.801	640.141	808.06	733.464
"1415735_at"	468.582	498.81	452.755	471.689
"1415736_at"	1688.58	1277.52	2080.56	1289.57
"1415737_at"	189.086	266.929	275.008	309.884
"1415738_at"	132.18	250.112	182.395	178.605
"1415739_at"	345.786	320.662	416.704	262.504
"1415740_at"	461.53	643.144	547.649	530.387
"1415741_at"	699.998	886.866	869.357	1035.82
"1415742_at"	310.31	239.781	296.658	245.898
"1415743_at"	175.669	76.1094	157.383	106.039
"1415744_at"	911.424	745.966	600.207	790.859
"1415745_a_at"	426.346	305.8	379.77	352.113
"1415746_at"	130.16	100.984	133.932	107.954
"1415747_s_at"	797.036	1100.48	951.078	839.282
"1415748_a_at"	305.494	311.133	410.299	271.188
"1415749_a_at"	639.464	629.637	763.551	503.801
"1415750_at"	46.8893	31.422	25.0955	50.8566
"1415751_at"	1735.15	932.292	1228.47	1105.03
"1415752_at"	598.404	716.662	797.704	598.156
"1415753_at"	352.188	319.197	364.933	349.358
"1415754_at"	614.32	499.449	459.025	615.523
"1415755_a_at"	453.039	417.118	383.159	421.146
"1415756_a_at"	253.436	203.665	242.522	234.448
"1415757_at"	61.8544	41.6052	40.3793	56.6166
"1415758_at"	478.593	307.457	485.919	358.633
"1415759_a_at"	1148.83	945.96	1216.47	1247.27
"1415760_s_at"	1013.7	662.583	763.992	847.038
"1415761_at"	432.27	535.086	525.087	719.721
"1415762_x_at"	482.449	598.681	547.891	740.13
"1415763_a_at"	940.061	577.305	861.967	602.107
"1415764_at"	1391.67	1393.07	1862.02	1224.56
"1415765_at"	760.835	441.106	478.945	660.946
"1415766_at"	122.537	145.454	185.976	117.195
"1415767_at"	395.892	425.685	474.062	399.406
"1415768_a_at"	570.945	615.904	966.594	582.62
"1415769_at"	311.857	389.863	597.805	382.223
"1415770_at"	204.926	142.052	401.945	184.226
"1415771_at"	3246.96	3257.2	3040.75	3194.97
"1415772_at"	371.189	279.61	144.165	334.249
"1415773_at"	921.748	1333.26	1035.65	1176.63
"1415774_at"	84.1627	76.1478	44.2125	60.147
"1415775_at"	2592.43	2688.22	2053.24	3349.88
"1415776_at"	68.5506	72.2678	105.371	56.3165
"1415777_at"	0.402803	1.70377	0.704475	0.419199
"1415778_at"	695.599	1060.79	902.465	996.191
"1415779_s_at"	6591.1	5744.45	6216.24	6447.34
"1415780_a_at"	61.8553	169.318	157.632	81.8288
"1415781_a_at"	5850.04	5009.8	5788.1	5150.29
"1415782_at"	3430.53	3360	3470.72	3358.41
"1415783_at"	1097.13	1231.01	1377.04	1075.86
"1415784_at"	40.8338	45.408	62.9042	46.1656
"1415785_a_at"	1014.73	1437.4	1033.77	1335.94
"1415786_at"	10.3986	0.568259	5.20788	2.13034
"1415787_at"	175.044	192.789	130.351	199.359
"1415788_at"	155.527	272.585	199.998	280.551
"1415789_a_at"	33.824	110.62	53.8493	93.0928
"1415790_at"	58.7765	128.409	78.6847	117.398
"1415791_at"	288.262	272.297	312.249	278.575
"1415792_at"	257.604	209.083	188.515	191.925
"1415793_at"	92.4643	93.3029	177.084	60.5147
"1415794_a_at"	390.179	623.906	940.132	588.959
"1415795_at"	42.4904	75.9191	97.1422	69.7475
"1415796_at"	2126.11	1898.93	2177.3	1946.4
"1415797_at"	24.6496	28.7025	12.6573	2.38604
"1415798_at"	5.08072	15.9544	1.93836	7.99244
"1415799_at"	414.81	492.984	400.819	494.82
"1415800_at"	3.2145	325.825	141.142	21.0971
"1415801_at"	12.8485	12.9893	4.17635	6.36882
"1415802_at"	509.391	859.838	414.968	778.696
"1415803_at"	6.30203	6.02646	9.85006	6.10796
"1415804_at"	9.74817	1.19131	1.54035	2.28923
"1415805_at"	0.89645	3.28806	1.17253	0.636221
"1415806_at"	12.5421	1.26927	3.10541	7.61451
"1415807_s_at"	340.813	430.61	197.617	502.352
"1415808_at"	0.772753	0.911298	2.38776	1.09639
"1415809_at"	5.19806	2.32626	5.61572	2.58634
"1415810_at"	855.167	549.151	149.82	1016.47
"1415811_at"	105.887	61.9277	20.7116	119.963
"1415812_at"	316.369	176.601	172.502	199.441
"1415813_at"	387.457	487.03	379.606	474.251
"1415814_at"	141.649	165.449	254.785	153.969
"1415815_at"	1.21997	5.22772	1.72251	1.52949
"1415816_at"	1835.32	1894.02	1540.72	1976.72
"1415817_s_at"	782.383	762.056	557.251	821.561
"1415818_at"	207.26	83.0588	62.5465	206.151
"1415819_a_at"	126.96	144.355	131.251	133.182
"1415820_x_at"	1200.62	1210.82	1226.32	1336.94
"1415821_at"	445.157	812.459	905.269	717.226
"1415822_at"	3991.95	4218.63	2295.49	3966.28
"1415823_at"	185.481	356.023	114.551	274.454
"1415824_at"	54.9115	59.2491	13.9336	70.0952
"1415825_s_at"	219.735	195.365	356.346	184.892
"1415826_at"	416.408	588.034	441.721	435.862
"1415827_a_at"	765.182	807.941	945.057	950.589
"1415828_a_at"	395.32	564.637	392.76	617.895
"1415829_at"	4047.06	2546.24	1950.71	3792.66
"1415830_at"	339.913	336.839	325.827	248.553
"1415831_at"	660.062	729.237	645.784	827.816
"1415832_at"	0.429634	0.348387	0.602965	0.172368
"1415833_x_at"	6278.05	5002.38	6341.76	5321.34
"1415834_at"	661.185	192.992	127.292	263.319
"1415835_at"	6.26337	2.02675	2.71324	8.99022
"1415836_at"	31.7358	46.9722	29.0927	49.9325
"1415837_at"	0.803344	0.221166	7.95144	2.49532
"1415838_at"	479.08	907.249	898.461	652.747
"1415839_a_at"	5373.47	5312.34	5697.46	4885.84
"1415840_at"	2114.43	802.957	1458.72	1692.71
"1415841_at"	489.775	606.434	731.804	573.121
"1415842_at"	55.5478	31.25	35.3089	32.372
"1415843_at"	21.9953	22.5301	16.3219	16.5841
"1415844_at"	0.430625	5.04296	1.81299	0.343148
"1415845_at"	5.35598	4.65826	3.15735	1.33685
"1415846_a_at"	0.448371	0.187469	0.283775	0.15437
"1415847_at"	3.25633	1.74296	1.13793	0.966579
"1415848_at"	12.2406	1.53193	8.40811	9.74859
"1415849_s_at"	5052.97	2694.95	2702.36	3899.14
"1415850_at"	1293.36	466.086	813.579	805.009
"1415851_a_at"	2259.76	2292.35	1485.43	2216.2
"1415852_at"	1339.93	1342.45	953.84	1298.15
"1415853_at"	17.2743	31.035	19.9087	17.8413
"1415854_at"	2.05983	0.810456	4.75605	3.22435
"1415855_at"	5.57808	0.754241	7.50355	0.90314
"1415856_at"	708.128	1184.42	2013.56	272.461
"1415857_at"	1442.29	2372.35	3244.77	575.456
"1415858_at"	1177.35	1477.03	1188.5	1323.89
"1415859_at"	960.725	1255.77	1396.07	1409.91
